,Norm Price,Housing Price/SQ Ft,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
0,0.0097846493344796,381.8737270875764,21450.210763028957,21455.2504439072,21414.20703237524,21462.00505270247,21411.929995706258,21453.644324636974,21453.644324636974,21455.115245970097,19603.693109601627,21453.02592855135
1,0.0123819539574243,464.8071049136786,21444.936761785066,21449.97271970068,21408.93474429557,21456.734891970405,21406.65785929945,21448.367376713173,21448.367376713173,21449.837364780386,19597.87650070434,21447.747865414567
2,0.0152886905692107,557.6208178438661,21436.74699324584,21441.774250258517,21400.74898751345,21448.554092738188,21398.47245744336,21440.170721812963,21440.170721812963,21441.638528500414,19588.396810505983,21439.5486044474
3,0.0022352802080045,140.8181818181818,21441.71173264143,21446.748792738374,21405.70920848496,21453.508728278703,21403.432278660428,21445.143219746187,21445.143219746187,21446.613484339203,19594.838061660248,21444.52403888424
4,0.000801263724062,95.02923976608189,21443.27299497657,21448.30604397017,21407.27231721033,21455.074123970324,21404.99555077224,21446.70130764699,21446.70130764699,21448.17056638245,19595.775556179164,21446.08092492732
5,0.0155560502502463,566.1577608142494,21440.917200777996,21445.948704696268,21404.917235381683,21452.71992302837,21402.64053197666,21444.344290555848,21444.344290555848,21445.81316197428,19593.19557947825,21443.72344510493
6,0.0152727197981545,557.110862262038,21437.2877684224,21442.31489434522,21401.28982312012,21449.09500268053,21399.01329839076,21440.71139326489,21440.71139326489,21442.179167054444,19588.91455637892,21440.089236600837
7,0.0193238189709772,686.4647067601851,21439.496353567058,21444.52679533513,21403.496878072885,21451.300170882787,21401.220218009348,21442.92260268797,21442.92260268797,21444.39120783733,19591.619558790117,21442.30143913769
8,0.0164327073542484,594.1499085923217,21438.722298446613,21443.752834687588,21402.72277951133,21450.526018801575,21400.446115609026,21442.148622305187,21442.148622305187,21443.617251181466,19590.864189040665,21441.527487102896
9,0.0030065289680119,165.44458268258464,21449.573306112303,21454.61165592159,21413.57018751872,21461.3689684049,21411.29320503863,21453.005814238848,21453.005814238848,21454.47640184308,19602.854866160545,21452.387019339432
10,0.012512650023563,468.98030282728126,21433.861347196635,21438.88968358864,21397.862843747746,21445.667336231607,21395.586269679938,21437.285929882524,21437.285929882524,21438.75400737113,19585.69230006842,21436.66413600701
